,player,timestamp,item
41,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
42,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
43,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
44,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
45,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
46,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
47,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
48,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
49,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
50,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
51,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
52,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
53,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
54,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
55,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
56,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
57,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
58,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
59,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
60,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
61,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
62,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
63,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
64,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,1990.7,<no name>
65,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\103.txt,2223.8,BaseballBat
66,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
67,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
68,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
69,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
70,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
71,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
72,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
73,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
74,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
75,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
76,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
77,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
78,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
79,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
80,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
81,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
82,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
83,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
84,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
85,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
86,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
87,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
88,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
89,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
90,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
91,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
92,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
93,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
94,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
95,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,497.5,<no name>
96,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,552.9,Pistol
97,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,588.7,<no name>
98,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,590.3,<no name>
99,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,939.4,Rifle
100,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,963.2,Rifle
101,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,1252.8,<no name>
102,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,1023.2,<no name>
103,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,1173.6,<no name>
104,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,1271.8,Rifle
105,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,1513.4,<no name>
106,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,1787.9,<no name>
107,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\106,1936.1,Clothes
108,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\108\108,311.5,Rifle
109,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\108\108,573.0,<no name>
110,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\108\188,50.4,BaseballBat
111,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\108\188,202.2,<no name>
112,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\108\188,357.9,Rifle
113,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\108\188,788.8,Clothes
114,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\109,2249.0,Rifle
115,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,345.8,BaseballBat
116,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,972.8,Rifle
117,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1220.9,Pistol
118,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
119,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
120,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
121,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
122,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
123,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
124,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
125,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
126,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
127,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
128,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
129,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
130,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
131,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
132,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
133,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
134,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
135,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
136,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
137,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
138,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
139,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
140,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
141,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
142,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
143,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
144,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
145,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
146,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
147,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1311.9,<no name>
148,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,1745.8,Rifle
149,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2043.9,Shishkebab
150,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2271.9,SniperRifle
151,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2366.9,<no name>
152,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2366.9,<no name>
153,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2366.9,<no name>
154,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2366.9,<no name>
155,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2366.9,<no name>
156,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2366.9,<no name>
157,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2366.9,<no name>
158,c:\Users\rober\OneDrive\Documents\Analytics Projects\sanitizing_tsys_fallout\telemetry_parsing\data\110,2366.9,<no name>
